"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","Feature 9","Feature 10","Buggy"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java","0","57","0","57","0","57","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java","0","69","0","34","0","35","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java","0","182","0","60","0","61","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java","1","140","0","20","3","23","1","7","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java","1","1137","1","63","2","89","1","18","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java","0","67","0","33","0","34","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java","0","91","0","18","0","21","0","5","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java","0","25","0","25","0","25","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java","0","20","0","20","0","20","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java","1","442","2","49","3","51","1","9","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java","0","56","0","56","0","56","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java","0","90","0","22","0","23","0","4","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java","0","25","0","12","0","13","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java","0","54","0","18","0","19","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java","0","70","0","35","0","36","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java","0","762","0","58","0","75","0","13","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java","0","58","0","19","0","20","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java","0","41","0","41","0","41","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java","0","57","0","28","0","30","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java","0","49","0","25","0","25","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java","0","58","0","29","0","29","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java","0","119","0","40","0","41","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java","0","160","0","20","0","22","0","8","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java","0","63","0","63","0","63","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java","0","33","0","11","0","13","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java","0","53","0","26","0","27","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java","0","56","0","56","0","56","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java","0","119","0","24","0","26","0","5","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java","0","67","0","22","0","23","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java","1","78","3","19","5","20","1","4","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java","0","67","0","67","0","67","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java","0","44","0","22","0","23","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java","0","67","0","22","0","24","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java","0","78","0","19","0","21","0","4","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java","0","320","0","35","0","48","0","9","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java","0","48","0","48","0","48","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java","1","724","6","38","8","46","1","19","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java","0","68","0","23","0","25","0","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java","0","113","0","16","0","19","0","7","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java","0","180","0","20","0","22","0","9","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java","0","121","0","30","0","36","0","4","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java","0","52","0","26","0","28","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java","0","111","0","22","0","24","0","5","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java","1","184","56","34","79","39","1","7","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java","0","146","0","146","0","146","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java","0","117","0","58","0","59","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java","0","98","0","98","0","98","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java","1","318","1","106","2","107","1","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java","1","72","8","20","8","21","1","4","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java","0","26","0","26","0","26","0","1","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java","1","52","1","13","2","14","1","4","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java","1","278","2","92","5","95","1","3","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java","2","308","1","38","4","68","2","8","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java","0","93","0","47","0","60","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java","0","32","0","16","0","16","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java","0","89","0","44","0","45","0","2","null","null","null"
"3","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java","1","106","0","21","1","24","1","5","null","null","null"
